"","PrimaryKey","horizontal_flux_total_LPI","horizontal_flux_total_UPI","horizontal_flux_total_MD","horizontal_flux_total_MN","horizontal_flux_total_STD","vertical_flux_LPI","vertical_flux_UPI","vertical_flux_MD","vertical_flux_MN","vertical_flux_STD","PM1_LPI","PM1_UPI","PM1_MD","PM1_MN","PM1_STD","PM2_5_LPI","PM2_5_UPI","PM2_5_MD","PM2_5_MN","PM2_5_STD","PM10_LPI","PM10_UPI","PM10_MD","PM10_MN","PM10_STD"
"29182","NML00000_2020_GLoam_1142019-09-01",2.83e-07,0.004313433,0.000169347,0.000992854,0.002103754,6.05e-17,3.23e-08,2.69e-11,1.22e-08,6.42e-08,1.07e-17,5.74e-09,4.78e-12,2.17e-09,1.14e-08,1.87e-17,1e-08,8.33e-12,3.79e-09,1.99e-08,4.25e-17,2.27e-08,1.89e-11,8.59e-09,4.52e-08
"29183","NML00000_2020_GLoam_1152019-09-01",0.198495806,3.263940798,0.842709067,1.14501879,0.944485774,4.43e-08,6.29e-05,1.64e-06,1.25e-05,2.78e-05,2.47e-11,3.6e-08,9.21e-10,7.17e-09,1.6e-08,5.69e-10,8.1e-07,2.11e-08,1.61e-07,3.58e-07,1.5e-08,2.13e-05,5.55e-07,4.22e-06,9.4e-06
"29184","NML00000_2020_Gravel_0692019-09-01",1.518748672,10.58296057,4.198866865,4.726094881,2.69005896,4.05e-06,0.000846945,6.19e-05,0.000181946,0.000325014,7.2e-07,0.000150535,1.1e-05,3.23e-05,5.78e-05,1.26e-06,0.00026251,1.92e-05,5.64e-05,0.000100758,2.85e-06,0.000595651,4.35e-05,0.000127965,0.0002286
"29185","NML00000_2020_Gravel_0702019-09-01",1.592937899,9.930826627,3.958597027,4.549838802,2.594381772,2.77e-06,0.000836822,4.44e-05,0.000173194,0.000332962,4.91e-07,0.000148734,7.88e-06,3.08e-05,5.92e-05,8.57e-07,0.000259359,1.37e-05,5.37e-05,0.00010321,1.94e-06,0.00058852,3.12e-05,0.000121807,0.000234178
"29186","NML00000_2020_Gravel_0712019-09-01",0.360487488,1.749380098,0.820224319,0.905100361,0.44149672,2.16e-07,3.87e-05,2.39e-06,7.18e-06,1.3e-05,1.21e-10,2.22e-08,1.36e-09,4.22e-09,7.82e-09,2.77e-09,4.99e-07,3.07e-08,9.27e-08,1.68e-07,7.3e-08,1.31e-05,8.08e-07,2.43e-06,4.4e-06
"29187","NML00000_2020_Gravel_0722019-09-01",0.090345044,1.326158288,0.360136021,0.490011317,0.404592318,1.87e-08,2.65e-05,5.72e-07,5.11e-06,1.26e-05,1.05e-11,1.51e-08,3.24e-10,2.92e-09,7.21e-09,2.41e-10,3.41e-07,7.35e-09,6.58e-08,1.62e-07,6.33e-09,8.96e-06,1.93e-07,1.73e-06,4.27e-06
"29188","NML00000_2020_Gravel_0732019-09-01",0.239953771,4.594228028,1.157289537,1.589539069,1.324282687,9.64e-08,0.000162782,4.22e-06,3.01e-05,6.74e-05,1.49e-08,2.51e-05,6.5e-07,4.65e-06,1.04e-05,2.88e-08,4.87e-05,1.26e-06,9.01e-06,2.01e-05,6.75e-08,0.000114045,2.95e-06,2.11e-05,4.72e-05
"29189","NML00000_2020_Gravel_0742019-09-01",0.000906601,0.2689996,0.029341099,0.071396954,0.112686924,4.96e-12,2.28e-06,8.65e-09,5.43e-07,2.33e-06,8.81e-13,4.05e-07,1.54e-09,9.65e-08,4.13e-07,1.54e-12,7.06e-07,2.68e-09,1.68e-07,7.21e-07,3.49e-12,1.6e-06,6.08e-09,3.82e-07,1.64e-06
"29190","NML00000_2020_Gravel_0752019-09-01",0.193620621,0.995016166,0.452538286,0.503232336,0.251229098,6.72e-08,1.33e-05,7.87e-07,2.49e-06,4.7e-06,3.77e-11,7.84e-09,4.5e-10,1.46e-09,2.8e-09,8.63e-10,1.72e-07,1.01e-08,3.22e-08,6.08e-08,2.27e-08,4.51e-06,2.66e-07,8.43e-07,1.59e-06
"29191","NML00000_2020_GSand_1572019-09-01",5.605435469,19.06536921,10.57352638,11.30913367,4.350316535,9.29e-06,0.000187275,4.34e-05,6.84e-05,7.23e-05,2.2e-08,4.53e-07,1.04e-07,1.7e-07,1.98e-07,3.21e-07,6.48e-06,1.5e-06,2.38e-06,2.55e-06,4.05e-06,8.17e-05,1.89e-05,2.98e-05,3.16e-05
"29192","NML00000_2020_GSand_1582019-09-01",0.591214854,4.054205919,1.646310011,1.867104238,1.051170963,3.43e-07,0.000106024,5.27e-06,1.82e-05,3.29e-05,1.92e-10,6.23e-08,3.01e-09,1.06e-08,1.96e-08,4.41e-09,1.37e-06,6.81e-08,2.35e-07,4.26e-07,1.16e-07,3.59e-05,1.78e-06,6.15e-06,1.11e-05
"29193","NML00000_2020_GSand_1592019-09-01",2.833213728,16.56252008,7.012130653,7.841690092,4.237645984,5.57e-06,0.001201752,7.64e-05,0.000253654,0.000452937,8.58e-07,0.000185271,1.18e-05,3.91e-05,6.98e-05,1.66e-06,0.000359336,2.29e-05,7.58e-05,0.000135433,3.9e-06,0.000841962,5.35e-05,0.00017771,0.000317332
"29194","NML00000_2020_GSand_1602019-09-01",0.103674079,0.704460839,0.254167104,0.297846993,0.173740617,4.22e-08,1.63e-05,6.19e-07,2.61e-06,5.21e-06,6.51e-09,2.51e-06,9.54e-08,4.03e-07,8.03e-07,1.26e-08,4.87e-06,1.85e-07,7.81e-07,1.56e-06,2.96e-08,1.14e-05,4.33e-07,1.83e-06,3.65e-06
"29195","NML00000_2020_Hills_2182019-09-01",1.103603823,5.264000043,2.339433549,2.620860638,1.292995181,1.17e-06,0.000294707,1.33e-05,4.76e-05,9.28e-05,2.08e-07,5.24e-05,2.37e-06,8.46e-06,1.65e-05,3.63e-07,9.13e-05,4.13e-06,1.47e-05,2.88e-05,8.23e-07,0.000207267,9.37e-06,3.35e-05,6.53e-05
"29196","NML00000_2020_Hills_2192019-09-01",1.18e-06,0.004708743,0.00022131,0.001051043,0.002058038,8.97e-16,4.77e-08,5.22e-11,1.23e-08,5.64e-08,1.59e-16,8.48e-09,9.28e-12,2.18e-09,1e-08,2.78e-16,1.48e-08,1.62e-11,3.81e-09,1.75e-08,6.31e-16,3.35e-08,3.67e-11,8.64e-09,3.96e-08
"29197","NML00000_2020_Hills_2202019-09-01",0.095941521,0.927851161,0.268110527,0.348353911,0.25081575,5.69e-08,4.76e-05,1.15e-06,7.93e-06,1.73e-05,1.01e-08,8.46e-06,2.05e-07,1.41e-06,3.07e-06,1.76e-08,1.47e-05,3.57e-07,2.46e-06,5.36e-06,4e-08,3.35e-05,8.1e-07,5.57e-06,1.22e-05
"29198","NML00000_2020_Hills_2212019-09-01",4.792275159,15.95398617,8.827768414,9.416445813,3.592795283,3.13e-05,0.001620582,0.000238543,0.000450183,0.000639687,5.57e-06,0.000288043,4.24e-05,8e-05,0.000113711,9.71e-06,0.000502316,7.39e-05,0.000139555,0.000198357,2.2e-05,0.001139763,0.000167761,0.000316631,0.00044997
"29199","NML00000_2020_Hills_2222019-09-01",0.004587272,0.717058331,0.086932096,0.187293147,0.243458433,1.86e-10,2.07e-05,1.09e-07,3.53e-06,1.04e-05,3.31e-11,3.69e-06,1.94e-08,6.28e-07,1.85e-06,5.76e-11,6.43e-06,3.38e-08,1.09e-06,3.22e-06,1.31e-10,1.46e-05,7.67e-08,2.48e-06,7.31e-06
"29200","NML00000_2020_Hills_2232019-09-01",1.676345124,7.128619151,3.548766693,3.853965198,1.69234793,1.67e-06,0.000185631,1.61e-05,4e-05,6.44e-05,9.45e-10,1.08e-07,9.32e-09,2.38e-08,3.96e-08,2.15e-08,2.39e-06,2.07e-07,5.17e-07,8.35e-07,5.66e-07,6.28e-05,5.43e-06,1.35e-05,2.18e-05
"29201","NML00000_2020_Hills_2242019-09-01",0.010995827,0.145994747,0.039621135,0.052837021,0.042695101,2.14e-09,2.83e-06,5.49e-08,5.12e-07,1.36e-06,3.81e-10,5.04e-07,9.76e-09,9.1e-08,2.42e-07,6.64e-10,8.78e-07,1.7e-08,1.59e-07,4.21e-07,1.51e-09,1.99e-06,3.86e-08,3.6e-07,9.56e-07
"29202","NML00000_2020_Hills_2252019-09-01",15.51965556,60.82161784,30.50367994,33.42258962,14.08907314,4.07e-05,0.003270342,0.000359816,0.000810651,0.001303876,2.31e-08,1.91e-06,2.09e-07,4.84e-07,8.21e-07,5.24e-07,4.22e-05,4.64e-06,1.05e-05,1.7e-05,1.38e-05,0.001105927,0.00012167,0.000274158,0.000441056
"29203","NML00000_2020_Lime_3032019-09-01",1.280749719,8.649395248,3.647288734,4.073857177,2.261244732,1.06e-06,0.000260969,1.6e-05,4.98e-05,8.63e-05,5.93e-10,1.5e-07,9e-09,2.93e-08,5.21e-08,1.36e-08,3.36e-06,2.05e-07,6.43e-07,1.12e-06,3.57e-07,8.82e-05,5.4e-06,1.68e-05,2.92e-05
"29204","NML00000_2020_Lime_3042019-09-01",0.493067011,2.026641718,1.022159688,1.105137477,0.46837224,7.82e-07,6.74e-05,7.19e-06,1.6e-05,2.48e-05,4.43e-10,4.18e-08,4.08e-09,9.52e-09,1.54e-08,1.01e-08,8.7e-07,9.25e-08,2.07e-07,3.23e-07,2.64e-07,2.28e-05,2.43e-06,5.4e-06,8.4e-06
"29205","NML00000_2020_Lime_3052019-09-01",0.000195247,0.030481803,0.003948349,0.008332542,0.012119719,2.3e-12,2.97e-07,1.57e-09,6.54e-08,2.64e-07,3.55e-13,4.57e-08,2.43e-10,1.01e-08,4.07e-08,6.88e-13,8.87e-08,4.7e-10,1.95e-08,7.9e-08,1.61e-12,2.08e-07,1.1e-09,4.58e-08,1.85e-07
"29208","NML00000_2020_Loam_3492019-09-01",34.1048902,123.6782233,63.43422364,70.0094671,28.82108833,0.000568646,0.024399616,0.003606632,0.007240269,0.010699605,0.000101068,0.004336857,0.000641035,0.001286942,0.001902068,0.000176235,0.007563256,0.001117854,0.002244529,0.00331836,0.00039991,0.017160694,0.002536506,0.005092427,0.007526898
"29210","NML00000_2020_Mal_4002019-09-01",0.848578211,3.146445059,1.636236783,1.782799233,0.752584431,1.48e-06,9.6e-05,1.12e-05,2.41e-05,3.73e-05,2.62e-07,1.71e-05,2e-06,4.28e-06,6.62e-06,4.57e-07,2.98e-05,3.48e-06,7.47e-06,1.16e-05,1.04e-06,6.75e-05,7.91e-06,1.7e-05,2.62e-05
"29211","NML00000_2020_Mal_4012019-09-01",0.640532939,4.593491421,1.54948513,1.890295247,1.205143589,3.47e-07,0.000194422,5.48e-06,3.6e-05,8.25e-05,6.16e-08,3.46e-05,9.74e-07,6.4e-06,1.47e-05,1.07e-07,6.03e-05,1.7e-06,1.12e-05,2.56e-05,2.44e-07,0.00013674,3.85e-06,2.53e-05,5.8e-05
"29212","NML00000_2020_Mal_4022019-09-01",0.17227533,3.700435237,0.861165769,1.228107871,1.099395121,7.37e-08,0.000182154,3.31e-06,3.31e-05,8.08e-05,1.31e-08,3.24e-05,5.89e-07,5.88e-06,1.44e-05,2.28e-08,5.65e-05,1.03e-06,1.02e-05,2.5e-05,5.18e-08,0.000128112,2.33e-06,2.33e-05,5.68e-05
"29213","NML00000_2020_Mal_4032019-09-01",1.046517166,8.102488035,2.834832067,3.404692535,2.139376607,3.38e-07,0.00016537,5.98e-06,2.77e-05,5.69e-05,1.89e-10,1e-07,3.37e-09,1.61e-08,3.32e-08,4.34e-09,2.13e-06,7.69e-08,3.58e-07,7.34e-07,1.14e-07,5.59e-05,2.02e-06,9.38e-06,1.92e-05
"29214","NML00000_2020_Mal_4042019-09-01",0.20299683,2.977734113,0.778145002,1.04000261,0.825735326,7.5e-08,9.29e-05,2.29e-06,1.74e-05,3.98e-05,1.33e-08,1.65e-05,4.06e-07,3.09e-06,7.08e-06,2.32e-08,2.88e-05,7.09e-07,5.38e-06,1.23e-05,5.27e-08,6.53e-05,1.61e-06,1.22e-05,2.8e-05
"29215","NML00000_2020_Mal_4052019-09-01",0.122211128,1.33665519,0.350366146,0.482061528,0.382990523,2.53e-08,2.83e-05,5.75e-07,5.39e-06,1.27e-05,1.43e-11,1.63e-08,3.25e-10,3.08e-09,7.29e-09,3.25e-10,3.65e-07,7.4e-09,6.94e-08,1.64e-07,8.55e-09,9.58e-06,1.94e-07,1.82e-06,4.3e-06
"29216","NML00000_2020_PTNM_4352019-09-01",0.2055783,1.207684349,0.526565351,0.581916595,0.308416286,2.7e-07,6.76e-05,3.72e-06,1.21e-05,2.14e-05,4.16e-08,1.04e-05,5.74e-07,1.86e-06,3.3e-06,8.06e-08,2.02e-05,1.11e-06,3.61e-06,6.39e-06,1.89e-07,4.73e-05,2.61e-06,8.46e-06,1.5e-05
"29217","NML00000_2020_Sandy_5092019-09-01",0.570346522,5.803818158,1.85262469,2.305635132,1.61528893,9.95e-08,8.89e-05,2.3e-06,1.41e-05,3.08e-05,1.49e-08,1.33e-05,3.45e-07,2.11e-06,4.62e-06,2.88e-08,2.58e-05,6.67e-07,4.07e-06,8.93e-06,6.97e-08,6.23e-05,1.61e-06,9.85e-06,2.16e-05
"29218","NML00000_2020_Sandy_5102019-09-01",54.86406333,166.8003062,95.37281555,102.1421818,35.31489923,0.000289388,0.00778439,0.00168166,0.002679379,0.00299364,4.33e-05,0.001165953,0.000251871,0.000401314,0.000448407,8.38e-05,0.00225561,0.000487231,0.000776354,0.000867521,0.000202793,0.005455358,0.001178454,0.001877694,0.002098076
"29219","NML00000_2020_Sandy_5112019-09-01",0.377990204,3.861726634,1.12478932,1.435028021,1.037846397,7.89e-08,6.39e-05,1.49e-06,1.15e-05,2.72e-05,1.22e-08,9.86e-06,2.3e-07,1.77e-06,4.19e-06,2.36e-08,1.91e-05,4.45e-07,3.42e-06,8.13e-06,5.53e-08,4.48e-05,1.04e-06,8.02e-06,1.91e-05
"29220","NML00000_2020_Sandy_5122019-09-01",5.567973707,21.13664869,11.41740385,12.06565282,4.78373952,7.05e-06,0.000646124,6.27e-05,0.000142372,0.000219963,1.06e-06,9.68e-05,9.38e-06,2.13e-05,3.29e-05,2.04e-06,0.000187205,1.82e-05,4.13e-05,6.37e-05,4.94e-06,0.000452786,4.39e-05,9.98e-05,0.00015415
"29221","NML00000_2020_Sandy_5132019-09-01",6.221048678,19.65712424,11.01892484,11.64818195,4.134539227,9.89e-06,0.000405806,6.41e-05,0.000115835,0.000161344,1.52e-06,6.26e-05,9.88e-06,1.79e-05,2.49e-05,2.96e-06,0.000121339,1.92e-05,3.46e-05,4.82e-05,6.93e-06,0.000284307,4.49e-05,8.12e-05,0.000113044
"29222","NML00000_2020_Sandy_5142019-09-01",1.46076925,12.87714509,4.736120033,5.575237151,3.466304454,2.4e-06,0.001046158,4.78e-05,0.000178527,0.000320877,4.26e-07,0.000185956,8.5e-06,3.17e-05,5.7e-05,7.44e-07,0.000324336,1.48e-05,5.53e-05,9.95e-05,1.69e-06,0.000735833,3.36e-05,0.000125558,0.00022568
"29223","NML00000_2020_Sandy_5152019-09-01",2.262124411,11.47412468,5.289522444,5.714653016,2.763795648,2.79e-06,0.000488368,3.21e-05,9.38e-05,0.000163992,4.31e-07,7.53e-05,4.95e-06,1.45e-05,2.53e-05,8.35e-07,0.000146026,9.6e-06,2.8e-05,4.9e-05,1.96e-06,0.000342147,2.25e-05,6.57e-05,0.000114895
"29224","NML00000_2020_Sandy_5162019-09-01",9.490597412,30.85964738,17.54034551,18.40749899,6.713904606,1.5e-05,0.000833977,0.000109328,0.000214722,0.000305918,2.25e-06,0.00012491,1.64e-05,3.22e-05,4.58e-05,4.36e-06,0.000241634,3.17e-05,6.22e-05,8.86e-05,1.05e-05,0.00058443,7.66e-05,0.000150474,0.00021439
"29225","NML00000_2020_Sandy_5172019-09-01",13.72088391,40.35753746,24.07671512,25.47482699,8.586658267,2.69e-05,0.001108395,0.000177337,0.000324151,0.000427816,4.03e-06,0.000166012,2.66e-05,4.86e-05,6.41e-05,7.8e-06,0.000321146,5.14e-05,9.39e-05,0.000123967,1.89e-05,0.00077674,0.000124272,0.000227161,0.00029982
"29226","NML00000_2020_Sandy_5182019-09-01",3.015853425,11.92381154,5.705915769,6.262763185,2.724414893,9.08e-07,0.00019775,9.63e-06,3.69e-05,7.33e-05,2.14e-09,4.98e-07,2.26e-08,8.8e-08,1.75e-07,3.13e-08,6.89e-06,3.32e-07,1.27e-06,2.53e-06,3.96e-07,8.63e-05,4.2e-06,1.61e-05,3.19e-05
"29227","NML00000_2020_Sandy_5202019-09-01",7.195520455,26.77717504,13.87639602,15.22183311,6.144634441,1.35e-05,0.000639103,8.14e-05,0.000169248,0.000260946,7.7e-09,3.7e-07,4.7e-08,1.02e-07,1.66e-07,1.74e-07,8.24e-06,1.05e-06,2.19e-06,3.4e-06,4.57e-06,0.000216116,2.75e-05,5.72e-05,8.83e-05
"29228","NML00000_2020_Shallow_5702019-09-01",0.128555625,4.301293504,0.854427338,1.357752961,1.355002421,3.08e-08,0.000174133,2.47e-06,3.2e-05,8.21e-05,5.47e-09,3.09e-05,4.39e-07,5.69e-06,1.46e-05,9.54e-09,5.4e-05,7.66e-07,9.93e-06,2.54e-05,2.16e-08,0.000122462,1.74e-06,2.25e-05,5.77e-05
"29229","NML00000_2020_Shallow_5712019-09-01",0.021826492,1.419370248,0.22574824,0.423142225,0.503018128,1.62e-09,4.62e-05,3.25e-07,7.58e-06,2.27e-05,2.88e-10,8.22e-06,5.77e-08,1.35e-06,4.03e-06,5.03e-10,1.43e-05,1.01e-07,2.35e-06,7.03e-06,1.14e-09,3.25e-05,2.28e-07,5.33e-06,1.59e-05
"29230","NML00000_2020_Shallow_5722019-09-01",5.917946691,29.23975895,14.45020412,15.24905029,6.872772631,7.66e-06,0.0009087,8.63e-05,0.000208062,0.000325222,1.15e-06,0.000136102,1.29e-05,3.12e-05,4.87e-05,2.22e-06,0.000263284,2.5e-05,6.03e-05,9.42e-05,5.37e-06,0.000636795,6.05e-05,0.000145806,0.000227914
"29231","NML00000_2020_Shallow_5732019-09-01",2.81318548,10.94790885,5.506405964,5.927585006,2.556414974,1.24e-05,0.000947704,0.000108042,0.00024331,0.000393511,2.21e-06,0.000168444,1.92e-05,4.32e-05,6.99e-05,3.86e-06,0.00029374,3.35e-05,7.54e-05,0.000122009,8.76e-06,0.000666514,7.6e-05,0.000171126,0.000276793
"29232","NML00000_2020_Shallow_5742019-09-01",16.38516909,65.01286039,32.94655344,36.10360537,15.6007694,7.85e-05,0.0041161,0.000621653,0.001304651,0.00197529,4.43e-08,2.4e-06,3.54e-07,7.86e-07,1.29e-06,1.01e-06,5.31e-05,8e-06,1.69e-05,2.58e-05,2.65e-05,0.001391926,0.000210199,0.000441244,0.000668274
"29233","NML00000_2020_Shallow_5752019-09-01",0.541803268,6.556512541,1.987628957,2.514130426,1.842464562,1.08e-07,0.000119042,2.9e-06,1.86e-05,4.07e-05,1.61e-08,1.78e-05,4.34e-07,2.79e-06,6.09e-06,3.12e-08,3.45e-05,8.4e-07,5.4e-06,1.18e-05,7.53e-08,8.34e-05,2.03e-06,1.31e-05,2.85e-05
"29238","NML00000_OverSamp_Sandy_5412019-09-01",0.456555199,4.437502259,1.472704914,1.804271486,1.244188347,7.82e-08,5.34e-05,1.66e-06,1.06e-05,2.61e-05,1.17e-08,8e-06,2.48e-07,1.59e-06,3.91e-06,2.26e-08,1.55e-05,4.8e-07,3.08e-06,7.56e-06,5.48e-08,3.74e-05,1.16e-06,7.46e-06,1.83e-05
"29239","NML00000_OverSample2016_IgMtn_2662019-09-01",3.79e-07,0.021440027,0.000517523,0.004732489,0.010837672,1.24e-17,7.23e-08,2.95e-11,2.97e-08,1.61e-07,6.84e-21,4.03e-11,1.64e-14,1.66e-11,9.05e-11,1.59e-19,9.28e-10,3.79e-13,3.81e-10,2.07e-09,4.19e-18,2.44e-08,9.98e-12,1e-08,5.45e-08
"29240","NML00000_OverSample2019_IgMtn_2832019-09-01",0.024294874,0.486078349,0.118926087,0.163850429,0.140487047,1.24e-08,2.44e-05,5.29e-07,4.52e-06,1.07e-05,2.2e-09,4.34e-06,9.4e-08,8.04e-07,1.91e-06,3.83e-09,7.57e-06,1.64e-07,1.4e-06,3.33e-06,8.69e-09,1.72e-05,3.72e-07,3.18e-06,7.55e-06
"29241","NML00000_OverSample2019_Lime_3212019-09-01",0.001999598,0.043974407,0.009616266,0.014862977,0.014772371,8.52e-11,3.52e-07,4.08e-09,6.13e-08,1.82e-07,1.98e-13,8.34e-10,9.49e-12,1.44e-10,4.27e-10,2.93e-12,1.22e-08,1.4e-10,2.11e-09,6.28e-09,3.71e-11,1.54e-07,1.78e-09,2.67e-08,7.95e-08
"29242","NML00000_OverSample2020_IgMtn_2862019-09-01",2.6e-07,0.007070591,0.000142219,0.001454888,0.003899186,1.29e-17,2.31e-08,4.98e-12,1.24e-08,8.47e-08,2.29e-18,4.1e-09,8.85e-13,2.21e-09,1.51e-08,3.99e-18,7.15e-09,1.54e-12,3.86e-09,2.63e-08,9.06e-18,1.62e-08,3.5e-12,8.76e-09,5.96e-08
"29243","NML00000_OverSample2020_IgMtn_2902019-09-01",0.06982832,0.744216177,0.235064573,0.291358644,0.210398472,8.81e-09,6e-06,1.93e-07,1.37e-06,4.1e-06,1.36e-09,9.25e-07,2.97e-08,2.11e-07,6.33e-07,2.63e-09,1.79e-06,5.76e-08,4.1e-07,1.23e-06,6.17e-09,4.21e-06,1.35e-07,9.61e-07,2.87e-06
"29303","NML00000_Panel20_MIMB_2952019-09-01",15.1684559,61.79425851,30.65358867,34.36029553,15.74886425,3.98e-05,0.002393466,0.000332853,0.000758588,0.001266332,2.25e-08,1.45e-06,1.9e-07,4.56e-07,8.2e-07,5.12e-07,3.1e-05,4.28e-06,9.82e-06,1.65e-05,1.34e-05,0.000809515,0.000112548,0.000256558,0.000428412
"29312","NMP02000_2019_Reclaim_0692019-09-01",3.693336727,23.16782008,9.550379018,10.68771177,5.770945157,1.54e-05,0.003551539,0.000217558,0.000775815,0.001327189,2.73e-06,0.000631251,3.87e-05,0.000137894,0.000235898,4.76e-06,0.001100827,6.74e-05,0.000240471,0.000411394,1.08e-05,0.002497806,0.000153002,0.000545633,0.000933436
"29313","NMP02000_2019_Reclaim_0722019-09-01",7.146894565,19.8041363,12.72886163,12.8289687,3.778345729,0.000109435,0.004036187,0.000671035,0.001156463,0.001392602,1.95e-05,0.000717409,0.000119272,0.00020556,0.00024755,3.39e-05,0.001251147,0.000208008,0.000358519,0.000431826,7.7e-05,0.002838755,0.000471955,0.0008134,0.000979585
"29314","NMP02000_2019_Reclaim_0922019-09-01",25.1772963,67.76004892,41.81293926,44.20039737,13.64060527,0.000850899,0.016181514,0.003839258,0.005827273,0.006075602,0.000151236,0.002876509,0.000682391,0.001035818,0.001080129,0.000263727,0.005018043,0.001190013,0.00180668,0.0018847,0.000598424,0.011382838,0.002700164,0.004098784,0.004274433
"29317","NMP02000_2019_Reclaim_0972019-09-01",142.6881515,439.3261255,248.0554417,267.1125309,92.34170752,0.008022425,0.123911197,0.03126928,0.044807653,0.040880831,0.000725969,0.01121277,0.002829609,0.004054686,0.003699236,0.001458851,0.022533237,0.005686249,0.008148225,0.00743431,0.004246126,0.065586674,0.016550514,0.023716594,0.02163929
"29320","NMP02000_2019_Reclaim_1002019-09-01",9.122677338,22.13815957,14.78605782,15.22621604,4.053298842,6e-05,0.002463534,0.000327826,0.000589536,0.000783742,1.07e-05,0.000437984,5.83e-05,0.000104789,0.000139313,1.86e-05,0.000764289,0.000101623,0.000182762,0.000242991,4.22e-05,0.001733273,0.000230571,0.00041465,0.000551269
"29321","NMP02000_2019_Reclaim_1012019-09-01",19.07431643,57.00993124,32.78785774,35.20163131,11.85985351,0.000537076,0.012623529,0.00275673,0.00423114,0.0044633,5.67e-05,0.001331578,0.000290798,0.000446316,0.000470763,0.000120871,0.002840911,0.00062041,0.0009522,0.001004392,0.000290312,0.006823747,0.001490128,0.002287226,0.002412923
"29322","NMP02000_2019_Reclaim_1032019-09-01",0.550222932,4.963527823,1.555353709,2.030205973,1.455417965,5.35e-07,0.000359495,1.18e-05,7.49e-05,0.000174404,9.51e-08,6.39e-05,2.1e-06,1.33e-05,3.1e-05,1.66e-07,0.000111415,3.66e-06,2.32e-05,5.41e-05,3.76e-07,0.000252821,8.31e-06,5.27e-05,0.000122656
"29323","NMP02000_2019_Reclaim_1042019-09-01",0.262565273,1.044997049,0.518532124,0.554023217,0.22547722,7.35e-07,0.000104235,6.49e-06,2.26e-05,4.12e-05,1.31e-07,1.85e-05,1.15e-06,4.02e-06,7.32e-06,2.28e-07,3.23e-05,2.01e-06,7e-06,1.28e-05,5.17e-07,7.33e-05,4.56e-06,1.59e-05,2.89e-05
"29326","NMP02000_Year1_ChiActive_0022019-09-01",47.38631788,126.0004661,80.22315557,83.25572035,23.86493817,0.000768422,0.021216532,0.004301231,0.006776662,0.007235739,0.000136577,0.003771244,0.000764509,0.001204556,0.001286289,0.000238166,0.006577524,0.001333245,0.00210092,0.002244047,0.000540421,0.01492287,0.003025109,0.004766457,0.005090119
"29334","NMP02000_Year1_ChiActive_0102019-09-01",30.9674847,103.1637498,56.73677007,60.46005444,21.87154811,0.000380386,0.025231344,0.003034737,0.006349355,0.008718594,3.44e-05,0.002283243,0.000274619,0.000574565,0.000788956,6.92e-05,0.004588238,0.000551859,0.001154615,0.001585463,0.000201331,0.013354527,0.001606246,0.00336064,0.004614705
"29338","NMP02000_Year1_ChiActive_0142019-09-01",68.36181573,172.6029179,111.6298795,115.6220501,32.31955115,0.001418063,0.034183146,0.007503467,0.011300897,0.011906439,0.000252042,0.006075942,0.001333777,0.002008916,0.002117243,0.000439512,0.010596699,0.002326425,0.003503906,0.003693914,0.0009973,0.02404239,0.00527784,0.007949357,0.008378461
"29339","NMP02000_Year1_ChiStatic_2112019-09-01",6.961316227,39.29770754,18.4031474,19.6834731,9.797399499,4.78e-05,0.007377639,0.000590401,0.001633715,0.002465953,8.49e-06,0.001311419,0.000104938,0.000290381,0.000438315,1.48e-05,0.002287462,0.000183,0.000506407,0.000764441,3.36e-05,0.005189383,0.000415231,0.001149019,0.001734405
"29343","NMP02000_Year1_ChiStatic_2152019-09-01",3.547154766,15.79924814,7.899493285,8.342452397,3.580496696,4.9e-06,0.000606411,5.03e-05,0.000146914,0.000233366,1.14e-08,1.47e-06,1.19e-07,3.53e-07,5.65e-07,1.69e-07,2.1e-05,1.73e-06,5.08e-06,8.08e-06,2.14e-06,0.000264439,2.19e-05,6.41e-05,0.00010177
"29345","NMP02000_Year1_ChiStatic_2172019-09-01",0.325845502,12.50912607,2.779889585,4.210563212,4.105704407,2.46e-07,0.001304964,2.82e-05,0.000256409,0.000584594,2.59e-08,0.000137659,2.97e-06,2.7e-05,6.17e-05,5.54e-08,0.000293691,6.34e-06,5.77e-05,0.000131566,1.33e-07,0.000705371,1.52e-05,0.000138598,0.000315994
"29346","NMP02000_Year1_Foothills_3062019-09-01",0.014712286,0.272216528,0.074180559,0.10251173,0.088045837,4.98e-09,9.88e-06,2.34e-07,2.06e-06,5.51e-06,8.85e-10,1.76e-06,4.16e-08,3.66e-07,9.79e-07,1.54e-09,3.06e-06,7.25e-08,6.37e-07,1.71e-06,3.5e-09,6.95e-06,1.65e-07,1.45e-06,3.87e-06
"29347","NMP02000_Year1_Foothills_3072019-09-01",33.08429867,93.01815829,59.14558956,59.95200245,17.44417821,0.000144297,0.006336337,0.000986589,0.001740656,0.002119084,3.42e-07,1.55e-05,2.33e-06,4.27e-06,5.36e-06,4.98e-06,0.000219639,3.4e-05,6.04e-05,7.38e-05,6.29e-05,0.00276364,0.000430198,0.000759216,0.000924649
